Эронро аз чашмони Фирдавсӣ медид ва марзҳои сиёсии миёни пораҳои ин сарзамин аз қалбу мағзи ъазизи ӯ нагузашта буд	ایران‌را از چشمان فردوسی می‌دید و مرزهای سیاسی میان پاره‌های این سرزمین از قلب و مغز عزیز او نگذشته بود
Хонаи ӯ дар шимоли Ландан хонаи фарҳанги Эрони Бузург буд	خانۀ او در شمال لندن خانۀ فرهنگ ایران بزرگ بود
Бисёре аз фарҳехтагони Эрону Тоҷикистону Афғонистон ки гузорашон ба Ландан уфтода меҳмони Заҳро Ҷазоирӣ будаанд	بسیاری از فرهیختگان ایران و تاجیکستان و افغانستان که گذارشان به لندن افتاده مهمان زهرا جزایری بوده‌اند
Борҳо шахсиятҳои матраҳе чун Давлатманди Хол Толиб Шаҳидӣ Давлат Худоназаров Муъмин Қаноъат Фарзонаи Хуҷандӣ Ҳаёт Неъмати Самарқандӣ ва чеҳраҳои саршиноси дигар аз Фарорӯд гули сари сабади маҳфилҳои фарҳангии Заҳро Ҷазоирӣ дар кошонаи ӯ будаанд	بارها شخصیت‌های مطرحی چون دولتمند خال طالب شهیدی دولت خدانظرف مؤمن قناعت فرزانه خجندی حیات نعمت سمرقندی و چهره‌های سرشناس دیگر از فرارود گل سر سبد محفل‌های فرهنگی زهرا جزایری در کاشانۀ او بوده‌اند
Заҳро Ҷазоирӣ занҷири гусастаи фарҳанги эронии минтақаро дар Ландан ҷӯшкорӣ кафшер мекард	زهرا جزایری زنجیر گسستۀ فرهنگ ایرانی منطقه‌را در لندن جوشکاری می‌کرد
Заҳро Ҷазоирӣ аз накӯкортарин инсонҳои рӯи ин хок буд	زهرا جزایری از نکوکارترین انسان‌های روی این خاک بود
Бизоъати андаки худро ҳаққи ҳалоли мардумони сарзамини фарҳангиаш медонист ва дар кори хайр ҳамвора пештоз буд	بضاعت اندک خود‌را حق حلال مردمان سرزمین فرهنگی‌اش می‌دانست و در کار خیر همواره پیشتاز بود
Аз замони ҷанги дохилии Тоҷикистон по ба кишвари мо ниҳод ба он дил баст ба дурдасттарин рустоҳои он сар зад ва тайи солҳо ба ятимхонаҳои Бадахшон кумаки бедареғу пайваста мекард	از زمان جنگ داخلی در تاجیکستان پا به کشور ما نهاد به آن دل بست به دوردست‌ترین روستاهای آن سر زد و طی سال‌ها به یتیم‌خانه‌های بدخشان کمک بی‌دریغ و پیوسته می‌کرد
Ҳамвора ҷӯёи ахбор аз Тоҷикистон буд	همواره جویای اخبار از تاجیکستان بود
Аз бадовариҳои Тоҷикистон дар андӯҳ буд ва аз комгориҳои андакаш шод	از بدآوری‌های تاجیکستان در اندوه بود و از کامگاری‌های اندکش شاد
Кӯчактарин мушкили тоҷиконро мушкили худаш медонист	کوچک‌ترین مشکل تاجیکان‌را مشکل خودش می‌دانست
То шунид ки Ҳаёт Неъмати Самарқандӣ шоъири тоҷики Узбакистон ба як роёнак лаптоп ниёз дорад роёнаке таҳия карду фиристод барои устод то осорашро ҳуруфчинӣ кунад	تا شنید که حیات نعمت سمرقندی شاعر تاجیک ازبکستان به یک رایانک لپتاپ نیاز دارد رایانکی تهیه کرد و فرستاد برای استاد تا آثارش‌را حروف‌چینی کند
То шунид ки тарҳи садди Роғун Тоҷикистонро аз бунбасти иқтисодӣ наҷот хоҳад дод корзоре роҳ андохт барои ҷамъоварии кумак ба ин тарҳ	تا شنید که طرح سد راغون تاجیکستان‌را از بن‌بست اقتصادی نجات خواهد داد کارزاری راه انداخت برای جمعاوری کمک به این طرح
То шунид як гурӯҳ аз корбарони Фейсбуки Тоҷикистон маҷаллае бо номи Забони порсӣ роҳ андохтаанд ба сандуқи он маҷалла пул ворез кард	تا شنید یک گروه از کاربران فیس‌بوک تاجیکستان مجله‌ای با نام زبان پارسی راه انداخته‌اند به صندوق آن مجله پول واریز کرد
Гӯӣ мароми зиндагиаш дар кумак ба пешбурди Эрони фарҳангӣ хулоса мешуд	گویی مرام زندگی‌اش در کمک به پیشبرد ایران فرهنگی خلاصه می‌شد
Созмони хайрияе ки бунёд ниҳод ҳам Варорӯд ном дошт	سازمان خیریه‌ای که بنیاد نهاد هم ورارود نام داشت
Бо як чунин шахсияте наметавон худоҳофизӣ кард	با یک چنین شخصیتی نمی‌توان خداحافظی کرد
Чун ҷойгоҳаш дар қалби дӯсторонаш ҳамешагист ва ҳаргиз бо ҳузури касе дигар пур намешавад	چون جایگاهش در قلب دوستارانش همیشگی است و هرگز با حضور کسی دیگر پر نمی‌شود
